Stage Number;Stage Name;Tint Set;Conditions;Sky;Time Of Day;Surface;Track
981;Hyppyjulma Gravel;O;lightfog;heavycloud;noon;wet;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;dry;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;dry;normal
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;dry;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;damp;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;damp;normal
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;damp;worn
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;wet;new
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;wet;normal
981;Hyppyjulma Gravel;O;lightfog;heavycloud;evening;wet;worn
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;dry;new
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;dry;normal
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;dry;worn
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;damp;new
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;damp;normal
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;damp;worn
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;wet;new
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;wet;normal
981;Hyppyjulma Gravel;O;heavyfog;heavycloud;noon;wet;worn
982;Hyppyjulma Gravel II;N;crisp;clear;noon;dry;new
982;Hyppyjulma Gravel II;N;crisp;clear;noon;dry;normal
982;Hyppyjulma Gravel II;N;crisp;clear;noon;dry;worn
982;Hyppyjulma Gravel II;N;crisp;clear;noon;damp;new
982;Hyppyjulma Gravel II;N;crisp;clear;noon;damp;normal
982;Hyppyjulma Gravel II;N;crisp;clear;noon;damp;worn
982;Hyppyjulma Gravel II;N;crisp;clear;noon;wet;new
982;Hyppyjulma Gravel II;N;crisp;clear;noon;wet;normal
982;Hyppyjulma Gravel II;N;crisp;clear;noon;wet;worn
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;dry;new
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;dry;normal
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;dry;worn
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;damp;new
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;damp;normal
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;damp;worn
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;wet;new
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;wet;normal
982;Hyppyjulma Gravel II;N;crisp;partcloud;noon;wet;worn
982;Hyppyjulma Gravel II;N;hazy;clear;noon;dry;new
982;Hyppyjulma Gravel II;N;hazy;clear;noon;dry;normal
982;Hyppyjulma Gravel II;N;hazy;clear;noon;dry;worn
982;Hyppyjulma Gravel II;N;hazy;clear;noon;damp;new
982;Hyppyjulma Gravel II;N;hazy;clear;noon;damp;normal
982;Hyppyjulma Gravel II;N;hazy;clear;noon;damp;worn
982;Hyppyjulma Gravel II;N;hazy;clear;noon;wet;new
982;Hyppyjulma Gravel II;N;hazy;clear;noon;wet;normal
982;Hyppyjulma Gravel II;N;hazy;clear;noon;wet;worn
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;dry;new
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;dry;normal
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;dry;worn
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;damp;new
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;damp;normal
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;damp;worn
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;wet;new
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;wet;normal
982;Hyppyjulma Gravel II;O;norain;lightcloud;noon;wet;worn
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;dry;new
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;dry;normal
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;dry;worn
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;damp;new
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;damp;normal
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;damp;worn
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;wet;new
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;wet;normal
982;Hyppyjulma Gravel II;O;lightrain;heavycloud;noon;wet;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;dry;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;dry;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;dry;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;damp;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;damp;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;damp;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;wet;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;wet;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;noon;wet;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;dry;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;dry;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;dry;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;damp;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;damp;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;damp;worn
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;wet;new
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;wet;normal
982;Hyppyjulma Gravel II;O;heavyrain;heavycloud;evening;wet;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;dry;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;dry;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;dry;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;damp;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;damp;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;damp;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;wet;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;wet;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;noon;wet;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;dry;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;dry;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;dry;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;damp;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;damp;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;damp;worn
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;wet;new
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;wet;normal
982;Hyppyjulma Gravel II;O;lightfog;heavycloud;evening;wet;worn
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;dry;new
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;dry;normal
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;dry;worn
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;damp;new
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;damp;normal
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;damp;worn
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;wet;new
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;wet;normal
982;Hyppyjulma Gravel II;O;heavyfog;heavycloud;noon;wet;worn
983;Hyppyjulma Tarmac;N;crisp;clear;noon;dry;new
983;Hyppyjulma Tarmac;N;crisp;clear;noon;damp;new
983;Hyppyjulma Tarmac;N;crisp;clear;noon;wet;new
983;Hyppyjulma Tarmac;N;crisp;partcloud;noon;dry;new
983;Hyppyjulma Tarmac;N;crisp;partcloud;noon;damp;new
983;Hyppyjulma Tarmac;N;crisp;partcloud;noon;wet;new
983;Hyppyjulma Tarmac;N;hazy;clear;noon;dry;new
983;Hyppyjulma Tarmac;N;hazy;clear;noon;damp;new
983;Hyppyjulma Tarmac;N;hazy;clear;noon;wet;new
983;Hyppyjulma Tarmac;O;norain;lightcloud;noon;dry;new
983;Hyppyjulma Tarmac;O;norain;lightcloud;noon;damp;new
983;Hyppyjulma Tarmac;O;norain;lightcloud;noon;wet;new
983;Hyppyjulma Tarmac;O;lightrain;heavycloud;noon;dry;new
983;Hyppyjulma Tarmac;O;lightrain;heavycloud;noon;damp;new
983;Hyppyjulma Tarmac;O;lightrain;heavycloud;noon;wet;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;noon;dry;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;noon;damp;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;noon;wet;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;evening;dry;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;evening;damp;new
983;Hyppyjulma Tarmac;O;heavyrain;heavycloud;evening;wet;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;noon;dry;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;noon;damp;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;noon;wet;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;evening;dry;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;evening;damp;new
983;Hyppyjulma Tarmac;O;lightfog;heavycloud;evening;wet;new
984;Hyppyjulma Tarmac II;N;crisp;clear;noon;dry;new
984;Hyppyjulma Tarmac II;N;crisp;clear;noon;damp;new
984;Hyppyjulma Tarmac II;N;crisp;clear;noon;wet;new
984;Hyppyjulma Tarmac II;N;crisp;partcloud;noon;dry;new
984;Hyppyjulma Tarmac II;N;crisp;partcloud;noon;damp;new
984;Hyppyjulma Tarmac II;N;crisp;partcloud;noon;wet;new
984;Hyppyjulma Tarmac II;N;hazy;clear;noon;dry;new
984;Hyppyjulma Tarmac II;N;hazy;clear;noon;damp;new
984;Hyppyjulma Tarmac II;N;hazy;clear;noon;wet;new
984;Hyppyjulma Tarmac II;O;norain;lightcloud;noon;dry;new
984;Hyppyjulma Tarmac II;O;norain;lightcloud;noon;damp;new
984;Hyppyjulma Tarmac II;O;norain;lightcloud;noon;wet;new
984;Hyppyjulma Tarmac II;O;lightrain;heavycloud;noon;dry;new
984;Hyppyjulma Tarmac II;O;lightrain;heavycloud;noon;damp;new
984;Hyppyjulma Tarmac II;O;lightrain;heavycloud;noon;wet;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;noon;dry;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;noon;damp;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;noon;wet;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;evening;dry;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;evening;damp;new
984;Hyppyjulma Tarmac II;O;heavyrain;heavycloud;evening;wet;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;noon;dry;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;noon;damp;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;noon;wet;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;evening;dry;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;evening;damp;new
984;Hyppyjulma Tarmac II;O;lightfog;heavycloud;evening;wet;new
985;Kolmenjarvet Gravel;N;crisp;clear;noon;dry;new
985;Kolmenjarvet Gravel;N;crisp;clear;noon;dry;normal
985;Kolmenjarvet Gravel;N;crisp;clear;noon;dry;worn
985;Kolmenjarvet Gravel;N;crisp;clear;noon;damp;new
985;Kolmenjarvet Gravel;N;crisp;clear;noon;damp;normal
985;Kolmenjarvet Gravel;N;crisp;clear;noon;damp;worn
985;Kolmenjarvet Gravel;N;crisp;clear;noon;wet;new
985;Kolmenjarvet Gravel;N;crisp;clear;noon;wet;normal
985;Kolmenjarvet Gravel;N;crisp;clear;noon;wet;worn
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;dry;new
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;dry;normal
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;dry;worn
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;damp;new
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;damp;normal
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;damp;worn
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;wet;new
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;wet;normal
985;Kolmenjarvet Gravel;N;crisp;partcloud;noon;wet;worn
985;Kolmenjarvet Gravel;N;hazy;clear;noon;dry;new
985;Kolmenjarvet Gravel;N;hazy;clear;noon;dry;normal
985;Kolmenjarvet Gravel;N;hazy;clear;noon;dry;worn
985;Kolmenjarvet Gravel;N;hazy;clear;noon;damp;new
985;Kolmenjarvet Gravel;N;hazy;clear;noon;damp;normal
985;Kolmenjarvet Gravel;N;hazy;clear;noon;damp;worn
985;Kolmenjarvet Gravel;N;hazy;clear;noon;wet;new
985;Kolmenjarvet Gravel;N;hazy;clear;noon;wet;normal
985;Kolmenjarvet Gravel;N;hazy;clear;noon;wet;worn
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;dry;new
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;dry;normal
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;dry;worn
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;damp;new
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;damp;normal
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;damp;worn
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;wet;new
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;wet;normal
985;Kolmenjarvet Gravel;O;norain;lightcloud;noon;wet;worn
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;dry;new
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;dry;normal
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;dry;worn
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;damp;new
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;damp;normal
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;damp;worn
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;wet;new
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;wet;normal
985;Kolmenjarvet Gravel;O;lightrain;heavycloud;noon;wet;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;dry;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;dry;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;dry;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;damp;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;damp;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;damp;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;wet;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;wet;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;noon;wet;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;dry;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;dry;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;dry;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;damp;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;damp;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;damp;worn
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;wet;new
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;wet;normal
985;Kolmenjarvet Gravel;O;heavyrain;heavycloud;evening;wet;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;dry;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;dry;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;dry;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;damp;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;damp;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;damp;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;wet;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;wet;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;noon;wet;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;dry;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;dry;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;dry;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;damp;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;damp;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;damp;worn
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;wet;new
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;wet;normal
985;Kolmenjarvet Gravel;O;lightfog;heavycloud;evening;wet;worn
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;dry;new
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;dry;normal
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;dry;worn
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;damp;new
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;damp;normal
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;damp;worn
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;wet;new
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;wet;normal
986;Kolmenjarvet Gravel II;N;crisp;clear;noon;wet;worn
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;dry;new
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;dry;normal
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;dry;worn
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;damp;new
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;damp;normal
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;damp;worn
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;wet;new
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;wet;normal
986;Kolmenjarvet Gravel II;N;crisp;partcloud;noon;wet;worn
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;dry;new
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;dry;normal
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;dry;worn
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;damp;new
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;damp;normal
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;damp;worn
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;wet;new
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;wet;normal
986;Kolmenjarvet Gravel II;N;hazy;clear;noon;wet;worn
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;dry;new
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;dry;normal
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;dry;worn
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;damp;new
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;damp;normal
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;damp;worn
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;wet;new
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;wet;normal
986;Kolmenjarvet Gravel II;O;norain;lightcloud;noon;wet;worn
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;dry;new
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;dry;normal
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;dry;worn
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;damp;new
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;damp;normal
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;damp;worn
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;wet;new
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;wet;normal
986;Kolmenjarvet Gravel II;O;lightrain;heavycloud;noon;wet;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;dry;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;dry;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;dry;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;damp;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;damp;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;damp;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;wet;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;wet;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;noon;wet;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;dry;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;dry;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;dry;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;damp;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;damp;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;damp;worn
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;wet;new
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;wet;normal
986;Kolmenjarvet Gravel II;O;heavyrain;heavycloud;evening;wet;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;dry;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;dry;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;dry;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;damp;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;damp;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;damp;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;wet;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;wet;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;noon;wet;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;dry;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;dry;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;dry;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;damp;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;damp;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;damp;worn
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;wet;new
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;wet;normal
986;Kolmenjarvet Gravel II;O;lightfog;heavycloud;evening;wet;worn
987;Kolmenjarvet Tarmac;N;crisp;clear;noon;dry;new
987;Kolmenjarvet Tarmac;N;crisp;clear;noon;damp;new
987;Kolmenjarvet Tarmac;N;crisp;clear;noon;wet;new
